@relation cluster-weka.filters.unsupervised.attribute.Remove-R1_clustered

@attribute Instance_number numeric
@attribute 0.30834 numeric
@attribute 104.94535 numeric
@attribute Cluster {cluster0,cluster1}

@data
2231,223.05818,285.12303,cluster1
2232,223.10983,590.5738,cluster0
2233,223.1837,622.26323,cluster0
2234,223.20465,833.79394,cluster0
2235,223.24835,495.76145,cluster1
2236,223.28344,831.69254,cluster0
2237,223.29945,53.93426,cluster1
2238,223.38363,768.78004,cluster0
2239,223.46771,758.62123,cluster0
2240,223.61136,649.44103,cluster0
2241,223.77622,211.6813,cluster1
2242,224.05404,488.08847,cluster1
2243,224.22539,210.26808,cluster1
2244,224.41816,528.26385,cluster0
2245,224.42178,359.33783,cluster1
2246,224.53981,638.05939,cluster0
2247,224.93572,43.6476,cluster1
2248,224.9704,108.26663,cluster1
2249,224.98054,422.06362,cluster1
2250,225.36663,223.45138,cluster1
2251,225.39743,309.52021,cluster1
2252,225.41885,457.89813,cluster1
2253,225.42685,157.12577,cluster1
2254,225.43852,395.69949,cluster1
2255,225.58791,911.54001,cluster0
2256,225.6438,965.84185,cluster0
2257,225.68906,48.39018,cluster1
2258,225.84997,100.50228,cluster1
2259,225.93981,694.9331,cluster0
2260,226.23592,200.98456,cluster1
2261,226.25304,609.51348,cluster0
2262,226.29567,633.55623,cluster0
2263,226.40291,345.06993,cluster1
2264,226.51563,429.0691,cluster1
2265,226.59773,877.15205,cluster0
2266,226.70009,354.24104,cluster1
2267,227.01953,823.59286,cluster0
2268,227.02454,93.62528,cluster1
2269,227.03975,202.94305,cluster1
2270,227.09098,756.37929,cluster0
2271,227.23338,912.25541,cluster0
2272,227.32323,648.62686,cluster0
2273,227.68586,630.45216,cluster0
2274,227.69703,751.94347,cluster0
2275,227.73703,504.71575,cluster1
2276,227.80281,395.14481,cluster1
2277,227.81564,672.4268,cluster0
2278,227.95536,549.88248,cluster0
2279,227.96508,792.96881,cluster0
2280,228.10062,998.7959,cluster0
2281,228.13946,265.28754,cluster1
2282,228.45924,194.63591,cluster1
2283,228.53606,628.67751,cluster0
2284,228.55414,463.10075,cluster1
2285,228.58979,419.29555,cluster1
2286,228.64697,635.97243,cluster0
2287,228.94572,442.59542,cluster1
2288,228.96753,79.04594,cluster1
2289,229.07974,26.15254,cluster1
2290,229.22536,708.38723,cluster0
2291,229.34912,583.68695,cluster0
2292,229.46194,298.16542,cluster1
2293,229.48803,170.67551,cluster1
2294,229.48958,157.83397,cluster1
2295,229.57184,659.1215,cluster0
2296,229.68644,123.48463,cluster1
2297,229.71929,346.66643,cluster1
2298,230.2201,813.27006,cluster0
2299,230.28142,355.78279,cluster1
2300,230.28567,863.23739,cluster0
2301,230.34106,810.40473,cluster0
2302,230.35598,700.75894,cluster0
2303,230.4429,314.04471,cluster1
2304,230.50021,165.51445,cluster1
2305,230.53607,492.12051,cluster1
2306,230.80307,31.60988,cluster1
2307,230.82889,523.11348,cluster0
2308,230.85405,861.49416,cluster0
2309,230.91721,709.81529,cluster0
2310,231.13783,473.47847,cluster1
2311,231.16109,851.19579,cluster0
2312,231.20426,747.22323,cluster0
2313,231.20484,247.31608,cluster1
2314,231.27538,819.33281,cluster0
2315,231.31746,621.02695,cluster0
2316,231.48576,514.4855,cluster0
2317,231.55089,914.9517,cluster0
2318,231.75211,917.37761,cluster0
2319,231.83019,799.07584,cluster0
2320,231.93903,974.00826,cluster0
2321,231.94244,317.06353,cluster1
2322,232.14867,386.57999,cluster1
2323,232.22338,300.53823,cluster1
2324,232.28506,467.70071,cluster1
2325,232.28717,242.12399,cluster1
2326,232.34479,9.39705,cluster1
2327,232.383,13.9072,cluster1
2328,232.66703,574.47824,cluster0
2329,232.76721,947.37961,cluster0
2330,232.78486,973.67471,cluster0
2331,232.80167,220.81349,cluster1
2332,232.91163,328.78127,cluster1
2333,232.91408,936.06209,cluster0
2334,233.03457,990.74235,cluster0
2335,233.08913,70.77669,cluster1
2336,233.20691,484.52064,cluster1
2337,233.25873,431.78826,cluster1
2338,233.27914,351.99752,cluster1
2339,233.31089,892.90554,cluster0
2340,233.31572,832.3338,cluster0
2341,233.36061,347.53298,cluster1
2342,233.70611,470.29845,cluster1
2343,233.70897,597.48051,cluster0
2344,233.73716,194.13216,cluster1
2345,233.94685,528.50604,cluster0
2346,234.03643,389.31234,cluster1
2347,234.37736,996.99389,cluster0
2348,234.76834,802.7306,cluster0
2349,234.7934,327.05357,cluster1
2350,234.99374,883.93777,cluster0
2351,235.08015,821.82967,cluster0
2352,235.29338,253.00108,cluster1
2353,235.40602,603.32882,cluster0
2354,235.59822,310.91431,cluster1
2355,235.64366,984.16156,cluster0
2356,235.71189,312.76207,cluster1
2357,236.1294,134.62065,cluster1
2358,236.15798,310.05122,cluster1
2359,236.18597,154.55219,cluster1
2360,236.6773,538.88811,cluster0
2361,236.81786,809.73477,cluster0
2362,236.83341,727.41775,cluster0
2363,236.89441,236.18709,cluster1
2364,237.18795,70.71245,cluster1
2365,237.27498,335.21872,cluster1
2366,237.34901,744.42968,cluster0
2367,237.38205,967.23362,cluster0
2368,237.43723,542.34796,cluster0
2369,237.49449,299.21374,cluster1
2370,237.72226,14.71205,cluster1
2371,237.73177,481.61706,cluster1
2372,237.73812,214.21142,cluster1
2373,237.74721,350.39571,cluster1
2374,237.83891,995.2398,cluster0
2375,238.03352,769.16922,cluster0
2376,238.03793,226.87544,cluster1
2377,238.05862,500.64574,cluster1
2378,238.06663,826.71371,cluster0
2379,238.13569,942.96937,cluster0
2380,238.17571,409.05145,cluster1
2381,238.23074,992.12613,cluster0
2382,238.27125,872.51597,cluster0
2383,238.28201,676.0285,cluster0
2384,238.39547,367.1904,cluster1
2385,238.50417,358.70618,cluster1
2386,238.57275,97.89167,cluster1
2387,238.59638,130.31582,cluster1
2388,238.61587,85.48115,cluster1
2389,238.64588,240.09354,cluster1
2390,238.7177,399.93136,cluster1
2391,238.80158,850.13701,cluster0
2392,238.83182,416.23473,cluster1
2393,238.96436,325.09443,cluster1
2394,239.21241,701.46836,cluster0
2395,239.22867,286.21555,cluster1
2396,239.40964,903.96502,cluster0
2397,239.51682,783.34023,cluster0
2398,239.55338,643.93452,cluster0
2399,239.57227,861.47375,cluster0
2400,239.58724,493.24455,cluster1
2401,239.71727,325.86553,cluster1
2402,239.7307,714.63849,cluster0
2403,239.84895,635.64339,cluster0
2404,239.98237,104.63249,cluster1
2405,240.00602,489.91201,cluster1
2406,240.03976,368.38133,cluster1
2407,240.52665,632.34666,cluster0
2408,240.60732,12.41567,cluster1
2409,240.73364,617.13202,cluster0
2410,240.82153,697.47281,cluster0
2411,240.89595,51.53248,cluster1
2412,240.91484,520.84671,cluster0
2413,240.929,213.41984,cluster1
2414,240.93614,379.97172,cluster1
2415,240.94562,921.53005,cluster0
2416,240.94767,303.13327,cluster1
2417,240.94773,240.24281,cluster1
2418,241.03895,856.87368,cluster0
2419,241.05506,625.67833,cluster0
2420,241.08048,971.46646,cluster0
2421,241.11428,636.44548,cluster0
2422,241.21325,311.66676,cluster1
2423,241.24211,48.46772,cluster1
2424,241.31096,95.1793,cluster1
2425,241.44467,220.38114,cluster1
2426,241.53964,615.09374,cluster0
2427,241.55333,262.26476,cluster1
2428,241.64297,172.21776,cluster1
2429,241.65727,592.48352,cluster0
2430,241.74174,416.18589,cluster1
2431,241.82354,657.10774,cluster0
2432,241.83345,123.01714,cluster1
2433,241.8929,168.44106,cluster1
2434,241.9737,954.59528,cluster0
2435,242.07625,979.6611,cluster0
2436,242.19823,295.25568,cluster1
2437,242.22088,701.41138,cluster0
2438,242.52445,501.66533,cluster1
2439,242.52835,198.42595,cluster1
2440,242.62505,332.77799,cluster1
2441,242.75357,962.54762,cluster0
2442,242.76368,690.92229,cluster0
2443,242.78421,600.57788,cluster0
2444,242.87973,451.90409,cluster1
2445,242.96741,497.87854,cluster1
2446,242.98289,977.91111,cluster0
2447,243.10465,927.96598,cluster0
2448,243.34793,526.82308,cluster0
2449,243.48394,301.40722,cluster1
2450,243.63834,219.40277,cluster1
2451,243.85874,120.66671,cluster1
2452,243.96665,976.92453,cluster0
2453,244.00686,574.56975,cluster0
2454,244.01967,934.33464,cluster0
2455,244.01976,406.18179,cluster1
2456,244.05311,497.93054,cluster1
2457,244.06864,413.93698,cluster1
2458,244.1676,884.25574,cluster0
2459,244.22861,199.19001,cluster1
2460,244.6244,746.8537,cluster0
2461,244.65017,144.68447,cluster1
2462,244.70727,996.2428,cluster0
2463,244.80291,541.73958,cluster0
2464,244.81219,950.45873,cluster0
2465,244.84513,142.14389,cluster1
2466,244.86714,500.76057,cluster1
2467,244.90813,658.56934,cluster0
2468,244.97178,291.17339,cluster1
2469,245.0187,65.88699,cluster1
2470,245.12168,459.43947,cluster1
2471,245.18735,446.08161,cluster1
2472,245.28277,621.14321,cluster0
2473,245.41475,27.67054,cluster1
2474,245.45905,600.2921,cluster0
2475,245.54688,619.27854,cluster0
2476,245.56932,729.58767,cluster0
2477,245.71882,452.80541,cluster1
2478,245.79387,971.24897,cluster0
2479,245.9845,619.38211,cluster0
2480,246.19162,580.32633,cluster0
2481,246.19292,545.43683,cluster0
2482,246.43579,740.58859,cluster0
2483,246.60865,662.46363,cluster0
2484,246.82217,989.07228,cluster0
2485,246.95545,492.68174,cluster1
2486,247.30206,542.06646,cluster0
2487,247.40551,790.70947,cluster0
2488,247.46238,753.21599,cluster0
2489,247.80499,105.27052,cluster1
2490,248.24313,975.83028,cluster0
2491,248.32501,145.16848,cluster1
2492,248.34871,453.93439,cluster1
2493,248.47177,472.9658,cluster1
2494,248.47869,567.59192,cluster0
2495,248.48514,818.71374,cluster0
2496,248.61068,552.46017,cluster0
2497,248.70639,246.41903,cluster1
2498,248.70796,7.07561,cluster1
2499,248.76781,263.73881,cluster1
2500,248.92284,681.82765,cluster0
2501,249.02311,639.55072,cluster0
2502,249.03783,543.56835,cluster0
2503,249.05831,932.73582,cluster0
2504,249.07564,784.09363,cluster0
2505,249.33806,104.08606,cluster1
2506,249.34882,4.20589,cluster1
2507,249.4578,853.85174,cluster0
2508,249.46762,914.877,cluster0
2509,249.50854,231.37564,cluster1
2510,249.62205,921.37084,cluster0
2511,249.62949,647.30062,cluster0
2512,249.70146,56.26219,cluster1
2513,249.84018,675.78044,cluster0
2514,249.9893,379.02195,cluster1
2515,250.14865,157.07127,cluster1
2516,250.42301,192.82086,cluster1
2517,250.4781,703.92627,cluster0
2518,250.57052,261.76426,cluster1
2519,250.57503,414.59257,cluster1
2520,250.63758,560.96668,cluster0
2521,250.65588,136.97312,cluster1
2522,250.69014,167.01735,cluster1
2523,250.69464,319.30829,cluster1
2524,250.71005,819.43424,cluster0
2525,250.88388,726.98159,cluster0
2526,251.02537,300.67589,cluster1
2527,251.14057,160.80708,cluster1
2528,251.15041,623.36666,cluster0
2529,251.16938,391.8585,cluster1
2530,251.18189,95.9873,cluster1
2531,251.21747,794.70574,cluster0
2532,251.40447,622.30137,cluster0
2533,251.47759,544.97697,cluster0
2534,251.487,662.78708,cluster0
2535,251.52593,745.62529,cluster0
2536,251.54525,785.89823,cluster0
2537,251.7674,993.22663,cluster0
2538,251.81722,64.6067,cluster1
2539,251.97927,222.81337,cluster1
2540,252.00348,139.91655,cluster1
2541,252.0427,627.66133,cluster0
2542,252.16793,682.94692,cluster0
2543,252.35342,162.82145,cluster1
2544,252.39193,559.65005,cluster0
2545,252.43426,766.00852,cluster0
2546,252.57243,850.29399,cluster0
2547,252.5872,459.36888,cluster1
2548,252.60719,876.49421,cluster0
2549,252.64414,419.2991,cluster1
2550,252.66402,936.50747,cluster0
2551,252.72053,953.16871,cluster0
2552,252.74093,366.58531,cluster1
2553,252.90183,30.03948,cluster1
2554,252.9367,710.4033,cluster0
2555,252.9948,866.43361,cluster0
2556,253.21059,212.92133,cluster1
2557,253.22153,252.95894,cluster1
2558,253.26912,878.23716,cluster0
2559,253.31826,516.03489,cluster0
2560,253.35096,965.11818,cluster0
2561,253.60111,306.88954,cluster1
2562,253.60184,414.12506,cluster1
2563,253.63227,168.06335,cluster1
2564,253.82387,382.3179,cluster1
2565,253.82543,529.40823,cluster0
2566,253.90108,478.95141,cluster1
2567,254.25011,462.75501,cluster1
2568,254.25588,790.19594,cluster0
2569,254.32767,641.68683,cluster0
2570,254.41364,77.9964,cluster1
2571,254.41633,142.6368,cluster1
2572,254.85852,510.88824,cluster0
2573,254.86473,232.97414,cluster1
2574,254.99356,414.08355,cluster1
2575,255.05818,815.17642,cluster0
2576,255.11597,337.59958,cluster1
2577,255.18754,212.07018,cluster1
2578,255.20575,253.13515,cluster1
2579,255.3244,722.22175,cluster0
2580,255.40492,90.68551,cluster1
2581,255.42855,577.24859,cluster0
2582,255.50139,121.37844,cluster1
2583,255.90535,283.85061,cluster1
2584,255.98341,465.2972,cluster1
2585,256.18444,350.72381,cluster1
2586,256.35018,710.92588,cluster0
2587,256.48726,213.2279,cluster1
2588,256.49291,655.27376,cluster0
2589,256.53982,239.0117,cluster1
2590,256.60869,134.91236,cluster1
2591,256.70388,683.74546,cluster0
2592,256.79855,236.67728,cluster1
2593,256.89421,194.378,cluster1
2594,256.95013,994.87079,cluster0
2595,256.95537,249.57203,cluster1
2596,257.3461,46.01598,cluster1
2597,257.42346,556.06237,cluster0
2598,257.46662,351.35496,cluster1
2599,257.48717,32.75748,cluster1
2600,257.56614,297.13886,cluster1
2601,257.69773,59.49495,cluster1
2602,257.80922,778.45789,cluster0
2603,257.9222,407.17639,cluster1
2604,258.02643,558.24963,cluster0
2605,258.0768,17.79646,cluster1
2606,258.27245,423.75172,cluster1
2607,258.30209,170.24251,cluster1
2608,258.31835,290.17539,cluster1
2609,258.32543,346.21583,cluster1
2610,258.3472,151.19014,cluster1
2611,258.36399,32.47766,cluster1
2612,258.74606,880.45814,cluster0
2613,258.79017,222.46549,cluster1
2614,258.92645,425.89648,cluster1
2615,258.96653,701.51381,cluster0
2616,259.00697,256.02721,cluster1
2617,259.02622,79.69544,cluster1
2618,259.15864,146.90619,cluster1
2619,259.17739,525.50368,cluster0
2620,259.22627,517.53349,cluster0
2621,259.29421,847.57284,cluster0
2622,259.7205,247.19705,cluster1
2623,259.8672,24.72135,cluster1
2624,259.87703,211.77991,cluster1
2625,260.00304,686.07166,cluster0
2626,260.01799,803.79261,cluster0
2627,260.16129,373.37872,cluster1
2628,260.36175,961.28225,cluster0
2629,260.44607,548.75617,cluster0
2630,260.51939,382.06126,cluster1
2631,260.53585,999.07572,cluster0
2632,260.53588,157.91649,cluster1
2633,260.58066,543.18475,cluster0
2634,260.62349,678.95169,cluster0
2635,260.68311,392.28341,cluster1
2636,260.80137,118.93648,cluster1
2637,260.84686,946.8855,cluster0
2638,261.09451,554.5043,cluster0
2639,261.35939,720.84503,cluster0
2640,261.66225,237.00237,cluster1
2641,261.7513,177.68007,cluster1
2642,261.99347,973.49983,cluster0
2643,262.07402,537.55436,cluster0
2644,262.40137,327.35972,cluster1
2645,262.40784,328.0856,cluster1
2646,262.52606,53.64602,cluster1
2647,262.61369,576.83029,cluster0
2648,262.63699,848.6727,cluster0
2649,262.73825,935.43378,cluster0
2650,262.89773,883.92488,cluster0
2651,262.95637,648.71763,cluster0
2652,263.44419,978.30081,cluster0
2653,263.70135,535.6916,cluster0
2654,263.7539,287.12409,cluster1
2655,263.75768,241.37443,cluster1
2656,263.94655,488.0812,cluster1
2657,263.98321,159.83989,cluster1
2658,263.99029,36.10877,cluster1
2659,264.21559,672.4104,cluster0
2660,264.27025,581.27461,cluster0
2661,264.34182,691.00894,cluster0
2662,264.36046,41.25922,cluster1
2663,264.42354,358.63201,cluster1
2664,264.43256,805.36561,cluster0
2665,264.53839,761.80637,cluster0
2666,264.65842,889.91581,cluster0
2667,264.84422,622.87736,cluster0
2668,265.04,237.42458,cluster1
2669,265.16237,25.65113,cluster1
2670,265.42011,981.44417,cluster0
2671,265.43652,528.1099,cluster0
2672,265.54918,982.58419,cluster0
2673,265.5497,950.91022,cluster0
2674,265.72175,793.12605,cluster0
2675,266.01263,536.15315,cluster0
2676,266.27909,742.56486,cluster0
2677,266.32795,636.84776,cluster0
2678,266.47135,197.53243,cluster1
2679,266.55632,279.92137,cluster1
2680,266.59095,748.79367,cluster0
2681,266.78577,709.02314,cluster0
2682,266.82195,263.72404,cluster1
2683,266.91514,871.33971,cluster0
2684,267.01288,331.11934,cluster1
2685,267.21688,687.7207,cluster0
2686,267.36876,243.69286,cluster1
2687,267.37304,644.10122,cluster0
2688,267.46905,821.6887,cluster0
2689,267.48841,664.54103,cluster0
2690,267.69053,100.52053,cluster1
2691,267.87447,955.97443,cluster0
2692,267.89542,100.12896,cluster1
2693,267.96757,795.22955,cluster0
2694,267.98056,136.88514,cluster1
2695,268.1355,985.75507,cluster0
2696,268.16336,160.75453,cluster1
2697,268.22747,346.66547,cluster1
2698,268.32946,703.94671,cluster0
2699,268.43042,504.58273,cluster1
2700,268.46661,728.90676,cluster0
2701,268.51797,954.25998,cluster0
2702,268.64416,106.41718,cluster1
2703,268.7824,725.45417,cluster0
2704,268.81524,918.24701,cluster0
2705,268.97995,240.89382,cluster1
2706,268.99189,154.06957,cluster1
2707,269.05571,603.94159,cluster0
2708,269.08266,994.81063,cluster0
2709,269.16209,834.70066,cluster0
2710,269.42274,971.02961,cluster0
2711,269.47777,357.91914,cluster1
2712,269.55058,565.40392,cluster0
2713,269.59095,842.17567,cluster0
2714,269.76791,379.93676,cluster1
2715,270.30048,389.14096,cluster1
2716,270.34534,496.49978,cluster1
2717,270.38331,360.55997,cluster1
2718,270.40713,815.98174,cluster0
2719,270.43763,214.14463,cluster1
2720,270.63882,652.55403,cluster0
2721,270.77229,526.43599,cluster0
2722,270.83416,397.03497,cluster1
2723,270.98881,896.82505,cluster0
2724,270.99607,353.53132,cluster1
2725,271.16776,250.2411,cluster1
2726,271.38867,855.98685,cluster0
2727,271.44475,545.10174,cluster0
2728,271.45701,671.4325,cluster0
2729,271.46812,585.81996,cluster0
2730,271.53431,679.3703,cluster0
2731,271.54149,147.90635,cluster1
2732,271.5737,776.83163,cluster0
2733,271.6038,828.28433,cluster0
2734,271.73282,894.2508,cluster0
2735,271.90463,812.93691,cluster0
2736,271.91763,475.33964,cluster1
2737,271.95614,724.92693,cluster0
2738,272.10367,304.93819,cluster1
2739,272.14725,348.88659,cluster1
2740,272.22415,127.04629,cluster1
2741,272.28736,18.8154,cluster1
2742,272.29688,471.42894,cluster1
2743,272.51076,512.19808,cluster0
2744,272.77592,589.7577,cluster0
2745,272.89921,457.83601,cluster1
2746,273.19021,483.90106,cluster1
2747,273.28367,339.68842,cluster1
2748,273.28404,33.58587,cluster1
2749,273.3311,800.90814,cluster0
2750,273.80657,517.75114,cluster0
2751,273.82234,247.95124,cluster1
2752,273.82309,120.38829,cluster1
2753,273.85124,721.68399,cluster0
2754,273.93743,123.64852,cluster1
2755,274.10811,706.94796,cluster0
2756,274.12261,491.01732,cluster1
2757,274.57353,59.78635,cluster1
2758,274.7447,815.79728,cluster0
2759,274.88952,795.78962,cluster0
2760,274.92646,587.21422,cluster0
2761,274.96091,352.1062,cluster1
2762,274.99048,310.30873,cluster1
2763,275.02757,523.10652,cluster0
2764,275.08211,709.8874,cluster0
2765,275.21861,422.80213,cluster1
2766,275.39512,618.3514,cluster0
2767,275.44581,150.30151,cluster1
2768,275.71953,423.70194,cluster1
2769,275.85249,529.38386,cluster0
2770,275.86017,610.19817,cluster0
2771,275.965,7.8315,cluster1
2772,276.20438,676.44699,cluster0
2773,276.22529,391.34051,cluster1
2774,276.23243,671.96878,cluster0
2775,276.40393,670.54131,cluster0
2776,276.40401,6.58999,cluster1
2777,276.96983,531.47169,cluster0
2778,276.98838,732.41378,cluster0
2779,277.14156,354.72592,cluster1
2780,277.14242,832.49571,cluster0
2781,277.22478,764.41573,cluster0
2782,277.46768,721.40439,cluster0
2783,277.6149,200.26832,cluster1
2784,277.62007,657.39863,cluster0
2785,277.7534,563.90743,cluster0
2786,277.79425,564.40921,cluster0
2787,277.8407,690.46526,cluster0
2788,277.96418,82.62802,cluster1
2789,278.02968,467.13774,cluster1
2790,278.08103,320.44267,cluster1
2791,278.12742,732.75181,cluster0
2792,278.19507,937.65277,cluster0
2793,278.30344,891.54075,cluster0
2794,278.64189,9.95541,cluster1
